place_name,latitude,longitude,destination_city
Sri Dhanvantari Temple Courtallam,8.9319,77.2692,Thenkasi
Thiruvengadam Temple,8.9630,77.3170,Thenkasi
Veerapandiyamman Temple,8.9635,77.3175,Thenkasi
Esakkiamman Temple,8.9645,77.3185,Thenkasi
Krishnapuram Venkatachalapathy Temple,8.9700,77.3300,Thenkasi
Arulmigu Nellaiyappar Temple,8.7167,77.4833,Thenkasi
Kurumpalanathur Temple,8.9655,77.3195,Thenkasi
Sri Siddheswari Peetham,8.9665,77.3205,Thenkasi
Anggalap Parameshwari Temple,8.9675,77.3215,Thenkasi
Kailasanathar Temple Tenkasi,8.9590,77.3129,Thenkasi
Sambavar River Temple,8.9680,77.3220,Thenkasi
Seevalaperi Pond,8.9685,77.3225,Thenkasi
Hanuman River Banks,8.9690,77.3230,Thenkasi
Chittar River Bathing Area,8.9319,77.2692,Thenkasi
Karupur Dam,8.9400,77.3200,Thenkasi
Servalar Dam,8.6700,77.2900,Thenkasi
Palaruvi Waterfalls (Kerala Border),8.9500,77.1000,Thenkasi
Western Ghats Forest Reserve,8.9100,77.2500,Thenkasi
Agasthiyamalai Hills,8.7000,77.2000,Thenkasi
Folk Arts Museum Courtallam,8.9325,77.2697,Thenkasi
Tribal Heritage Museum,8.9695,77.3235,Thenkasi
Courtallam Herbal Garden,8.9330,77.2700,Thenkasi
Mekkarai Amusement Centre,8.9650,77.3190,Thenkasi
Ambasamudram Town,8.7167,77.4500,Thenkasi
Tenkasi Clock Tower,8.9590,77.3129,Thenkasi
Courtallam Falls Park,8.9319,77.2692,Thenkasi
Shanmuganallur Village Tourism,8.9700,77.3240,Thenkasi
Thalaiyuthu Viewpoint,8.9200,77.2600,Thenkasi
Tenkasi Bus Stand Market,8.9590,77.3129,Thenkasi
Courtallam Spices Market,8.9335,77.2705,Thenkasi
Traditional Oil Market,8.9340,77.2710,Thenkasi
Ayurvedic Products Shopping,8.9345,77.2715,Thenkasi
Courtallam Honey Market,8.9350,77.2720,Thenkasi
Hotel Anandha Bhavan Tenkasi,8.9600,77.3140,Thenkasi
Vasantha Bhavan Tenkasi,8.9605,77.3145,Thenkasi
Grand Sweets Tenkasi,8.9610,77.3150,Thenkasi
Courtallam Jigarthanda Stalls,8.9355,77.2725,Thenkasi
Local Mess Traditional Food,8.9360,77.2730,Thenkasi
Manimuthar Falls Trekking,8.9000,77.2400,Thenkasi
Papanasam Forest Trekking,8.6690,77.2872,Thenkasi
Courtallam Nature Photography,8.9319,77.2692,Thenkasi
Tenkasi Railway Station Heritage,8.9590,77.3129,Thenkasi
Courtallam Film Shooting Locations Tour,8.9319,77.2692,Thenkasi
Brihadeeswarar Temple (Big Temple),10.7828,79.1318,Thanjavur
Gangaikonda Cholapuram Temple,11.2000,79.4500,Thanjavur
Airavatesvara Temple Darasuram,10.9833,79.3833,Thanjavur
Punnainallur Mariamman Temple,10.8000,79.1200,Thanjavur
Thanjai Mamani Koil,10.7850,79.1350,Thanjavur
Swamimalai Murugan Temple,10.9500,79.3500,Thanjavur
Thiruvaiyaru Panchanatheeswarar Temple,10.8833,79.1000,Thanjavur
Kumbakonam Temples Circuit,10.9621,79.3912,Thanjavur
Thirubuvanam Kampaheswarar Temple,10.9200,79.3000,Thanjavur
Nageswaraswamy Temple Kumbakonam,10.9621,79.3912,Thanjavur
Thanjavur Maratha Palace,10.7870,79.1370,Thanjavur
Saraswathi Mahal Library,10.7870,79.1370,Thanjavur
Sangeetha Mahal,10.7870,79.1370,Thanjavur
Durbar Hall (Palace Complex),10.7870,79.1370,Thanjavur
Bell Tower (Palace),10.7870,79.1370,Thanjavur
Raja Rajan Chola Art Gallery,10.7870,79.1370,Thanjavur
Royal Palace Museum,10.7870,79.1370,Thanjavur
District Museum Thanjavur,10.7880,79.1380,Thanjavur
Tanjore Painting Art Gallery,10.7890,79.1390,Thanjavur
Schwartz Church,10.7900,79.1400,Thanjavur
St. Peter & Paul Church,10.7910,79.1410,Thanjavur
Sivaganga Park,10.7920,79.1420,Thanjavur
Manora Fort & Garden,10.7930,79.1430,Thanjavur
Raja Serfoji Memorial Hall Garden,10.7870,79.1370,Thanjavur
Vijayanagar Fort,10.7940,79.1440,Thanjavur
Danish Fort Tranquebar,11.0333,79.8500,Thanjavur
Zion Church Tranquebar,11.0333,79.8500,Thanjavur
Grand Anicut Canal Street Market,10.7950,79.1450,Thanjavur
Tanjore Painting Workshops,10.7960,79.1460,Thanjavur
Bronze Casting Centers Swamimalai,10.9500,79.3500,Thanjavur
Thanjavur Silk Saree Shops,10.7970,79.1470,Thanjavur
Sathars Restaurant,10.7980,79.1480,Thanjavur
Hotel Gnanam,10.7990,79.1490,Thanjavur
Saravana Bhavan Thanjavur,10.8000,79.1500,Thanjavur
A2B Adyar Ananda Bhavan,10.8010,79.1510,Thanjavur
Sri Krishna Sweets,10.8020,79.1520,Thanjavur
Vasantha Bhavan Thanjavur,10.8030,79.1530,Thanjavur
Thanjavur Classical Music Festival,10.7852,79.1390,Thanjavur
Traditional Bharatanatyam Performance,10.7870,79.1370,Thanjavur
Tanjore Painting Workshop,10.7960,79.1460,Thanjavur
Grand Anicut (Kallanai Dam),10.9583,79.0194,Thanjavur
Cauvery River Banks,10.7850,79.1350,Thanjavur
Pichavaram Mangrove Forest,11.4500,79.7800,Thanjavur
Point Calimere Wildlife Sanctuary,10.2833,79.8500,Thanjavur
Tranquebar Beach,11.0333,79.8500,Thanjavur
Rajali Birds Park,10.8040,79.1540,Thanjavur
Thanjavur Heritage Walk,10.7852,79.1390,Thanjavur
Rice Bowl of Tamil Nadu Tour,10.7852,79.1390,Thanjavur
Nandi Statue at Big Temple,10.7828,79.1318,Thanjavur
Temple Corridor Paintings,10.7828,79.1318,Thanjavur
Vaitheeswaran Koil Temple,11.0833,79.4667,Thanjavur
Alangudi Guru Temple,10.3667,79.0500,Thanjavur
Ramaswamy Temple Kumbakonam,10.9621,79.3912,Thanjavur
Uppiliappan Temple,10.8833,79.3333,Thanjavur
Thirukandiyur Temple,10.8500,79.3000,Thanjavur
Sarangapani Temple Kumbakonam,10.9621,79.3912,Thanjavur
Chakrapani Temple Kumbakonam,10.9621,79.3912,Thanjavur
Mahamaham Tank Kumbakonam,10.9621,79.3912,Thanjavur
Kasi Viswanathar Temple Kumbakonam,10.9621,79.3912,Thanjavur
Ramalingeswarar Temple Papanasam,11.0167,79.2667,Thanjavur
Thirumangalakudi Temple,10.8167,79.2833,Thanjavur
Thiruvidaimarudur Temple,11.0167,79.3833,Thanjavur
Arulmigu Ayyan Thiruvalluvar Temple,10.8050,79.1550,Thanjavur
Swami Malai Bronze Workshop,10.9500,79.3500,Thanjavur
Thanjavur Veena Making Workshop,10.8060,79.1560,Thanjavur
Kumbakonam Coffee Shops,10.9621,79.3912,Thanjavur
Thirumayam Fort,10.1667,78.9667,Thanjavur
Rajarajan Mani Mandapam,10.7870,79.1370,Thanjavur
Tamil University Museum,10.8070,79.1570,Thanjavur
Nayak Durbar Hall Art Museum,10.7870,79.1370,Thanjavur
Chola Bronze Collection,10.7870,79.1370,Thanjavur
Thanjavur Fort Walls,10.7852,79.1390,Thanjavur
St. Mary's Church Tranquebar,11.0333,79.8500,Thanjavur
Danish Museum Tranquebar,11.0333,79.8500,Thanjavur
Tranquebar Gate,11.0333,79.8500,Thanjavur
Goldsmith Street Tranquebar,11.0333,79.8500,Thanjavur
Thiruvarur Thyagaraja Temple,10.7667,79.6333,Thanjavur
Mayiladuthurai Temple,11.1000,79.6500,Thanjavur
Point Calimere Lighthouse,10.2833,79.8500,Thanjavur
Kodikkarai Beach,10.2833,79.8500,Thanjavur
Vedaranyam Salt Pans,10.3667,79.8500,Thanjavur
Vedaranyam Salt Satyagraha Memorial,10.3667,79.8500,Thanjavur
Karaikal Beach,10.9167,79.8333,Thanjavur
Poompuhar Beach,11.1500,79.8500,Thanjavur
Poompuhar Archaeological Museum,11.1500,79.8500,Thanjavur
Silappathikaram Art Gallery,11.1500,79.8500,Thanjavur
Kumbakonam Market,10.9621,79.3912,Thanjavur
Thanjavur Silk Market,10.8080,79.1580,Thanjavur
Traditional Veena Shops,10.8090,79.1590,Thanjavur
Hotel Sathars Thanjavur,10.7980,79.1480,Thanjavur
Thevar's Restaurant,10.8100,79.1600,Thanjavur
Grand Sweets Thanjavur,10.8110,79.1610,Thanjavur
Junior Kuppanna Thanjavur,10.8120,79.1620,Thanjavur
Kumbakonam Filter Coffee Shops,10.9621,79.3912,Thanjavur
Thanjavur Thalappakatti Biryani,10.8130,79.1630,Thanjavur
Cauvery Delta Village Tour,10.7852,79.1390,Thanjavur
Thanjavur Musical Instrument Market,10.8140,79.1640,Thanjavur
Thiruvaiyaru Music Festival Ground,10.8833,79.1000,Thanjavur
Thanjavur Photography Tour,10.7852,79.1390,Thanjavur
Traditional Dance School Visit,10.8150,79.1650,Thanjavur
Nellaiappar Temple,8.7291,77.6918,Tirunelveli
Krishnapuram Venkatachalapathy Temple,8.7100,77.6500,Tirunelveli
Sankaranarayana Temple Sankara Nagar,8.7300,77.6950,Tirunelveli
Arulmigu Krishnapuram Anchaneyar Temple,8.7100,77.6500,Tirunelveli
Papavinasam Temple,8.6700,77.2900,Tirunelveli
Athankarai Pallivasal,8.7200,77.6800,Tirunelveli
Suyambulingaswamy Temple Sivagiri,9.3446,77.4291,Tirunelveli
Nanguneri Sree Vaishnava Temple,8.5000,77.6667,Tirunelveli
Thirukkurungudi Nambi Temple,8.6667,77.4000,Tirunelveli
Sri Kumaraswamy Temple Kutralam,8.9319,77.2692,Tirunelveli
Agasthiyar Falls (Papanasam Falls),8.6690,77.2872,Tirunelveli
Manimuthar Waterfalls,8.9000,77.2400,Tirunelveli
Banatheertham Falls,8.6700,77.2900,Tirunelveli
Karaiyar Falls,8.6690,77.2872,Tirunelveli
Papanasam Dam (Karaiyar Dam),8.6690,77.2872,Tirunelveli
Manimuthar Dam,8.9000,77.2400,Tirunelveli
Mekkara Dam,8.7000,77.3000,Tirunelveli
Servalar Dam,8.6700,77.2900,Tirunelveli
Kalakkad Mundanthurai Tiger Reserve,8.5000,77.3000,Tirunelveli
Kalakkad Wildlife Sanctuary,8.5000,77.3000,Tirunelveli
Kattabomman Memorial Fort,9.1667,77.7667,Tirunelveli
Panchalankurichi Fort,9.1667,77.7667,Tirunelveli
Kazhugumalai Jain Temple & Rock-Cut Cave,9.1000,77.7000,Tirunelveli
Kappal Matha Church (Ship Church),8.7000,77.6000,Tirunelveli
St. Joseph's Church Palayamkottai,8.7300,77.7200,Tirunelveli
CSI Zion Church Palayamkottai,8.7300,77.7200,Tirunelveli
District Science Centre,8.7350,77.6970,Tirunelveli
Thamirabarani River Bank,8.7291,77.6918,Tirunelveli
Eco Park Tirunelveli,8.7360,77.6980,Tirunelveli
Tirunelveli Halwa Shopping,8.7370,77.6990,Tirunelveli
Tirunelveli Main Market,8.7380,77.7000,Tirunelveli
Palayamkottai Market,8.7300,77.7200,Tirunelveli
Iruttukadai Halwa Shop,8.7291,77.6918,Tirunelveli
Sri Murugan Mess,8.7390,77.7010,Tirunelveli
Saravana Bhavan Tirunelveli,8.7400,77.7020,Tirunelveli
Hotel Aryaas Tirunelveli,8.7410,77.7030,Tirunelveli
A2B Adyar Ananda Bhavan,8.7420,77.7040,Tirunelveli
Sri Krishna Sweets,8.7430,77.7050,Tirunelveli
Agasthiyar Hills Trekking,8.7000,77.2000,Tirunelveli
Western Ghats Bird Watching,8.6690,77.2872,Tirunelveli
Papanasam Viewpoint,8.6690,77.2872,Tirunelveli
Manimuthar Dam Sunset Point,8.9000,77.2400,Tirunelveli
Singampatti Zamin Palace,9.0000,77.5000,Tirunelveli
Tirunelveli Katcheri Building,8.7291,77.6918,Tirunelveli
Kothaiyar Sanatorium,8.6000,77.3500,Tirunelveli
Sorimuthu Ayyanar Temple,8.7440,77.7060,Tirunelveli
Tirunelveli Heritage Walk,8.7291,77.6918,Tirunelveli
Thamirabarani River Boat Ride,8.7291,77.6918,Tirunelveli
Musical Pillars of Nellaiappar Temple,8.7291,77.6918,Tirunelveli
Tirunelveli Sangam Literature Sites,8.7291,77.6918,Tirunelveli
Arulmigu Swamithope Pathi,8.3000,77.4500,Tirunelveli
Vanchimaniyachi Amman Temple,8.7450,77.7070,Tirunelveli
Kazhugumalai Murugan Temple,9.1000,77.7000,Tirunelveli
Thiruchendur Murugan Temple,8.4952,78.1206,Tirunelveli
Thisayanvilai Subramaniya Swamy Temple,8.4000,77.4000,Tirunelveli
Arulmigu Azhvar Thirunagari Temple,8.5833,77.7833,Tirunelveli
Melakadambur Ambal Temple,8.7460,77.7080,Tirunelveli
Valliyoor Subramanya Swamy Temple,8.3833,77.6167,Tirunelveli
Sri Vaikuntanathan Temple Srivaikundam,8.6167,77.9167,Tirunelveli
Arulmigu Kasi Viswanathar Temple,8.7291,77.6918,Tirunelveli
Shenbagathope Falls,8.6700,77.2900,Tirunelveli
Karaiyar Waterfalls,8.6690,77.2872,Tirunelveli
Panimootai Falls,8.6500,77.2700,Tirunelveli
Manjolai Tea Estates,8.5500,77.3500,Tirunelveli
Upper Kodaiyar Hill Station,8.6000,77.3500,Tirunelveli
Koonthakulam Bird Sanctuary,8.5333,77.7167,Tirunelveli
Ariakulam Bird Sanctuary,8.5500,77.7500,Tirunelveli
Mundanthurai Wildlife Sanctuary,8.5000,77.3000,Tirunelveli
Karaiyar Dam Park,8.6690,77.2872,Tirunelveli
Gadana River Viewpoint,8.7470,77.7090,Tirunelveli
Manjolai Viewpoint,8.5500,77.3500,Tirunelveli
Agasthyakoodam Peak,8.7000,77.2000,Tirunelveli
Kodaiyar Forest,8.6000,77.3500,Tirunelveli
Tirunelveli Clock Tower,8.7291,77.6918,Tirunelveli
Kalugumalai Rock Cut Sculptures,9.1000,77.7000,Tirunelveli
Vattakottai Fort,8.1333,77.3167,Tirunelveli
Kuttikulam Village Pottery,8.7480,77.7100,Tirunelveli
Kazhugumalai Archaeological Museum,9.1000,77.7000,Tirunelveli
Vanatheerthamala Temple,8.6700,77.2900,Tirunelveli
St. Xavier's Church Palayamkottai,8.7300,77.7200,Tirunelveli
Sacred Heart Church Tirunelveli,8.7291,77.6918,Tirunelveli
Tirunelveli Government Museum,8.7291,77.6918,Tirunelveli
Rajaji Park Tirunelveli,8.7490,77.7110,Tirunelveli
VOC Park,8.7500,77.7120,Tirunelveli
Tirunelveli Junction Market,8.7291,77.6918,Tirunelveli
Gandhi Market Palayamkottai,8.7300,77.7200,Tirunelveli
Traditional Cotton Saree Market,8.7510,77.7130,Tirunelveli
Tirunelveli Bell Brass Shopping,8.7520,77.7140,Tirunelveli
Hotel New Gnanam,8.7530,77.7150,Tirunelveli
Vasantha Bhavan Tirunelveli,8.7400,77.7020,Tirunelveli
Grand Sweets Tirunelveli,8.7540,77.7160,Tirunelveli
Junior Kuppanna Tirunelveli,8.7550,77.7170,Tirunelveli
Tirunelveli Filter Coffee Shops,8.7291,77.6918,Tirunelveli
Kalakkad Trekking,8.5000,77.3000,Tirunelveli
Thamirabarani River Rafting,8.7291,77.6918,Tirunelveli
Papanasam Forest Trekking,8.6690,77.2872,Tirunelveli
Tirunelveli Cycle Tour,8.7291,77.6918,Tirunelveli
Thamirabarani Bridge Sunset View,8.7291,77.6918,Tirunelveli
Suchindram Musical Pillar Temple,8.1500,77.4667,Tirunelveli
Tirunelveli Traditional Veena Workshop,8.7560,77.7180,Tirunelveli
Devanathaswamy Temple (Thiruvanthipuram),11.4500,79.7500,Cuddalore
Padaleeswarar Temple,11.7447,79.7680,Cuddalore
Nataraja Temple Chidambaram,11.3994,79.6950,Cuddalore
Bhuvaraha Swamy Temple,11.3900,79.6900,Cuddalore
Sri Singirikudi Narasimha Temple,11.4000,79.7000,Cuddalore
Veeratteswarar Temple,11.7450,79.7685,Cuddalore
Thirupathiripuliyur Perumal Temple,11.7460,79.7690,Cuddalore
Pinnai Vazhi Amman Temple Samiyarpettai,11.7500,79.8000,Cuddalore
Annamalai Temple (Tiruvannamalai nearby),12.2300,79.0700,Cuddalore
Vridhachalam Temple,11.5167,79.3167,Cuddalore
Silver Beach,11.7470,79.7695,Cuddalore
Samiyarpettai Beach,11.7500,79.8000,Cuddalore
Devanampattinam Beach,11.5000,79.8500,Cuddalore
Parangipettai Beach (Porto Novo),11.4833,79.8500,Cuddalore
Pichavaram Mangrove Forest,11.4319,79.7810,Cuddalore
Pichavaram Boat Ride (Row Boat),11.4319,79.7810,Cuddalore
Pichavaram Kayaking,11.4319,79.7810,Cuddalore
MGR Thittu (Island near Pichavaram),11.4400,79.7900,Cuddalore
Fort St. David,11.7447,79.7680,Cuddalore
Bhuvanagiri Fort,11.4500,79.7300,Cuddalore
Danish Settlement Tranquebar,11.0333,79.8500,Cuddalore
Veeranam Lake,11.4500,79.5000,Cuddalore
Perumal Lake (Bird Watching),11.5000,79.5500,Cuddalore
Cuddalore Government Museum,11.7480,79.7700,Cuddalore
Annamalai University Herbarium,11.4000,79.7000,Cuddalore
CAS Marine Biology Aquarium,11.4319,79.7810,Cuddalore
Our Lady of Lourdes Church Cuddalore,11.7490,79.7710,Cuddalore
St. Joseph's Church Porto Novo,11.4833,79.8500,Cuddalore
Children's Park Cuddalore,11.7500,79.7720,Cuddalore
Eco Park Silver Beach,11.7470,79.7695,Cuddalore
Cuddalore Main Market,11.7510,79.7730,Cuddalore
Chidambaram Market,11.3994,79.6950,Cuddalore
Handicraft Shops Pichavaram,11.4319,79.7810,Cuddalore
Seafood Stalls Silver Beach,11.7470,79.7695,Cuddalore
Saravana Bhavan Cuddalore,11.7520,79.7740,Cuddalore
Hotel Aryaas Cuddalore,11.7530,79.7750,Cuddalore
A2B Adyar Ananda Bhavan,11.7540,79.7760,Cuddalore
Sri Krishna Sweets,11.7550,79.7770,Cuddalore
Local Fish Market Restaurants,11.7560,79.7780,Cuddalore
Water Sports at Silver Beach,11.7470,79.7695,Cuddalore
Fishing Village Tour,11.7500,79.8000,Cuddalore
Silver Beach Lighthouse View,11.7470,79.7695,Cuddalore
Gadilam River Viewpoint,11.7570,79.7790,Cuddalore
Chidambaram Dance Festival Venue,11.3994,79.6950,Cuddalore
Traditional Wood Carving Villages,11.7580,79.7800,Cuddalore
Neyveli Lignite Mines (Viewpoint),11.6000,79.4833,Cuddalore
Cuddalore Heritage Walk,11.7447,79.7680,Cuddalore
Vellar Estuary Bird Watching,11.4500,79.8000,Cuddalore
Cuddalore Old Town Walking Tour,11.7447,79.7680,Cuddalore
Sunset Point at Parangipettai,11.4833,79.8500,Cuddalore
Thirukadaiyur Amirthakadeshwara Temple,11.0667,79.6833,Cuddalore
Vaitheeswaran Koil,11.0833,79.4667,Cuddalore
Tiruppaampuram Temple,11.3000,79.6000,Cuddalore
Thiruvennainallur Temple,11.4667,79.5833,Cuddalore
Kattumannarkoil Murugan Temple,11.2667,79.5167,Cuddalore
Sikkil Temple,11.3333,79.6500,Cuddalore
Bhringeeswarar Temple Thiruvengadu,11.0000,79.5333,Cuddalore
Thiruvanthipuram Devi Temple,11.4500,79.7500,Cuddalore
Arulmigu Pushpavaneswarar Temple,11.7590,79.7810,Cuddalore
Mayiladuthurai Mayuranathaswamy Temple,11.1000,79.6500,Cuddalore
Chidambaram Thillai Kali Temple,11.3994,79.6950,Cuddalore
Mangrove Walk Pichavaram,11.4319,79.7810,Cuddalore
Pichavaram Bird Watching,11.4319,79.7810,Cuddalore
Vellar Estuary,11.4500,79.8000,Cuddalore
Coleroon Estuary,11.4000,79.8000,Cuddalore
Thiruchopuram Beach,11.5500,79.8300,Cuddalore
Vadalur Beach,11.5333,79.7833,Cuddalore
Killai Backwater,11.4667,79.7667,Cuddalore
Kedilam River Banks,11.7600,79.7820,Cuddalore
Gadilam River Estuary,11.7500,79.8000,Cuddalore
Ratnagiri Fort Ruins,11.7610,79.7830,Cuddalore
Thiruppathiripuliyur Fort Ruins,11.7460,79.7690,Cuddalore
Portuguese Cemetery Cuddalore,11.7447,79.7680,Cuddalore
British Cemetery Cuddalore,11.7447,79.7680,Cuddalore
French War Memorial,11.7447,79.7680,Cuddalore
Zion Church Tranquebar (New Church),11.0333,79.8500,Cuddalore
Our Lady of Velankanni Church Virudhachalam,11.5167,79.3167,Cuddalore
St. James Church Cuddalore,11.7620,79.7840,Cuddalore
Sacred Heart Church Chidambaram,11.3994,79.6950,Cuddalore
JNCU Campus,11.4000,79.7000,Cuddalore
Annamalai University Botanical Garden,11.4000,79.7000,Cuddalore
Porto Novo Dutch Fort,11.4833,79.8500,Cuddalore
Silver Beach Fishing Village Tour,11.7470,79.7695,Cuddalore
Cuddalore Old Collector Bungalow,11.7447,79.7680,Cuddalore
Rajaji Park Cuddalore,11.7630,79.7850,Cuddalore
Nehru Park Cuddalore,11.7640,79.7860,Cuddalore
Chidambaram Market,11.3994,79.6950,Cuddalore
Virudhachalam Market,11.5167,79.3167,Cuddalore
Traditional Fishing Net Making Village,11.7650,79.7870,Cuddalore
Hotel Raj Durbar,11.7660,79.7880,Cuddalore
Vasantha Bhavan Cuddalore,11.7670,79.7890,Cuddalore
Grand Sweets Cuddalore,11.7680,79.7900,Cuddalore
Junior Kuppanna Cuddalore,11.7690,79.7910,Cuddalore
Chidambaram Traditional Meals,11.3994,79.6950,Cuddalore
Pichavaram Fishing Experience,11.4319,79.7810,Cuddalore
Silver Beach Horse Riding,11.7470,79.7695,Cuddalore
Cuddalore Cycling Tour,11.7447,79.7680,Cuddalore
Chidambaram Temple Festival Ground,11.3994,79.6950,Cuddalore
Cuddalore Photography Tour,11.7447,79.7680,Cuddalore
Salt Pans Devanampattinam,11.5000,79.8500,Cuddalore
Thyagaraja Temple Tiruvarur,10.7761,79.6335,Tiruvarur
Koothanur Maha Saraswathi Temple,10.8500,79.5500,Tiruvarur
Mannargudi Rajagopalaswamy Temple,10.6667,79.4500,Tiruvarur
Srivanchiyam Vanchinathaswamy Temple,10.7000,79.5000,Tiruvarur
Thiruveezhimalai Temple,10.6000,79.4000,Tiruvarur
Thirupampuram Seshapureeswarar Temple,10.7800,79.6400,Tiruvarur
Thirukkannamangai Temple,10.7500,79.6000,Tiruvarur
Tillaivilagam Temple,10.7900,79.6500,Tiruvarur
Tirumeichur Udhara Kaliyeswarar Temple,10.7200,79.5800,Tiruvarur
Enkan Subramanyaswamy Temple,10.8000,79.6200,Tiruvarur
Muthupet Mangrove Forest,10.4000,79.5000,Tiruvarur
Muthupet Lagoon Boat Ride,10.4000,79.5000,Tiruvarur
Vaduvur Bird Sanctuary,10.5500,79.5000,Tiruvarur
Muthupet Estuary Bird Watching,10.4000,79.5000,Tiruvarur
Muthupet Beach,10.3967,79.5039,Tiruvarur
Thiruthuraipoondi Beach,10.5500,79.6333,Tiruvarur
Tyagaraja Temple Museum,10.7761,79.6335,Tiruvarur
Carnatic Music Trinity Memorial,10.7761,79.6335,Tiruvarur
Ancient Musical Instruments Gallery,10.7761,79.6335,Tiruvarur
Aazhi Ther (Temple Chariot) Viewing,10.7761,79.6335,Tiruvarur
Thyagaraja Temple 1000 Pillar Hall,10.7761,79.6335,Tiruvarur
Mannargudi Temple Gopurams,10.6667,79.4500,Tiruvarur
Muthupet Fort Ruins,10.4000,79.5000,Tiruvarur
Ancient Chola Capital Sites,10.7727,79.6368,Tiruvarur
Muthupet Mosque (700 years old),10.4000,79.5000,Tiruvarur
St. Mary's Church Mannargudi,10.6667,79.4500,Tiruvarur
Rajaji Park Tiruvarur,10.7800,79.6400,Tiruvarur
Children's Park Mannargudi,10.6667,79.4500,Tiruvarur
Tiruvarur Main Market,10.7727,79.6368,Tiruvarur
Mannargudi Market,10.6667,79.4500,Tiruvarur
Handicraft Shops near Temples,10.7727,79.6368,Tiruvarur
Saravana Bhavan Tiruvarur,10.7727,79.6368,Tiruvarur
Hotel Aryaas Tiruvarur,10.7800,79.6400,Tiruvarur
A2B Adyar Ananda Bhavan,10.7810,79.6410,Tiruvarur
Sri Krishna Sweets,10.7820,79.6420,Tiruvarur
Local Mess (Traditional Food),10.7830,79.6430,Tiruvarur
Muthupet Seafood Stalls,10.4000,79.5000,Tiruvarur
Temple Chariot Festival (Seasonal),10.7761,79.6335,Tiruvarur
Carnatic Music Concert (Seasonal),10.7761,79.6335,Tiruvarur
Mannargudi Temple Tank,10.6667,79.4500,Tiruvarur
Thiruveezhimalai Lake,10.6000,79.4000,Tiruvarur
Muthupet Lagoon Sunset Point,10.4000,79.5000,Tiruvarur
Mannargudi Temple Tower View,10.6667,79.4500,Tiruvarur
Paddy Fields Tour (Rice Bowl),10.7727,79.6368,Tiruvarur
Traditional Farming Village Visit,10.7840,79.6440,Tiruvarur
Tiruvarur Heritage Walk,10.7727,79.6368,Tiruvarur
Temple Architecture Tour,10.7727,79.6368,Tiruvarur
Fishing Village Experience Muthupet,10.4000,79.5000,Tiruvarur
Wooden Walkway Muthupet (162m),10.4000,79.5000,Tiruvarur
Tiruvarur to Mannargudi Temple Circuit,10.7200,79.5400,Tiruvarur
Udayamarthandapuram Bird Sanctuary,10.6500,79.5500,Tiruvarur
Alangudi Guru Temple,10.3667,79.0500,Tiruvarur
Valangaiman Temple,10.7333,79.4167,Tiruvarur
Thirukkannamangai Nintra Narayana Temple,10.7500,79.6000,Tiruvarur
Arulmigu Agneeswarar Temple Thiruveezhimalai,10.6000,79.4000,Tiruvarur
Thirumandangudi Temple,10.6833,79.4833,Tiruvarur
Arulmigu Kayarohanaswamy Temple,10.7850,79.6450,Tiruvarur
Arulmigu Achaleeswarar Temple,10.7860,79.6460,Tiruvarur
Koodi Ganapathi Temple,10.7870,79.6470,Tiruvarur
Muthupet Dargah Mosque,10.4000,79.5000,Tiruvarur
Arulmigu Vaidyanathaswamy Temple,10.7880,79.6480,Tiruvarur
Neelamega Perumal Temple,10.7890,79.6490,Tiruvarur
Mangrove Forest Walkway,10.4000,79.5000,Tiruvarur
Muthupet Coastal Area,10.4000,79.5000,Tiruvarur
Kollikaadu Lake,10.7900,79.6500,Tiruvarur
Harichandrapuram Lake,10.7910,79.6510,Tiruvarur
Mannargudi Temple Car (Ther),10.6667,79.4500,Tiruvarur
Aazhi Ther Museum,10.7761,79.6335,Tiruvarur
Carnatic Music Art Gallery,10.7761,79.6335,Tiruvarur
Tyagaraja Aradhana Venue,10.7761,79.6335,Tiruvarur
Musical Instruments Exhibition Hall,10.7761,79.6335,Tiruvarur
Mannargudi Gopuram Architectural Marvels,10.6667,79.4500,Tiruvarur
Temple Tank Photography,10.7727,79.6368,Tiruvarur
St. Thomas Church Tiruvarur,10.7920,79.6520,Tiruvarur
Sacred Heart Church Mannargudi,10.6667,79.4500,Tiruvarur
Tiruvarur Government Museum,10.7727,79.6368,Tiruvarur
Raja Gopuram View,10.7761,79.6335,Tiruvarur
Panchamuga Vadyam Display,10.7761,79.6335,Tiruvarur
Pari Nadaswaram Gallery,10.7761,79.6335,Tiruvarur
Children's Play Area Mannargudi,10.6667,79.4500,Tiruvarur
Tiruvarur Bus Stand Market,10.7727,79.6368,Tiruvarur
Traditional Silk Market,10.7727,79.6368,Tiruvarur
Handicrafts near Koothanur,10.8500,79.5500,Tiruvarur
Brass Vessels Shopping,10.7727,79.6368,Tiruvarur
Vasantha Bhavan Tiruvarur,10.7930,79.6530,Tiruvarur
Grand Sweets Tiruvarur,10.7940,79.6540,Tiruvarur
Sree Annapoorna,10.7950,79.6550,Tiruvarur
Junior Kuppanna,10.7960,79.6560,Tiruvarur
Traditional Filter Coffee Shops,10.7727,79.6368,Tiruvarur
Muthupet Fishing Experience,10.4000,79.5000,Tiruvarur
Mangrove Kayaking Tour,10.4000,79.5000,Tiruvarur
Paddy Fields Cycling Tour,10.7727,79.6368,Tiruvarur
Cauvery Delta Agricultural Tour,10.7727,79.6368,Tiruvarur
