place_name,category,cost_category,suitable_for,duration_hours,timing,destination_city
Muttukadu Backwaters,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,09:00-18:00,Kanchipuram
Muttukadu Boat House,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,09:00-18:00,Kanchipuram
Kanchi Kamakoti Peetham,Spiritual Traveler / Culture Seeker,Budget,Family,2,07:00-19:00,Kanchipuram
Adhi Varaha Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Kanchipuram
Pandava Dootha Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Kanchipuram
Saravana Bhavan Kanchipuram,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Kanchipuram
Hotel Saravana Bhavan Mahabalipuram,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Kanchipuram
Moonrakers Mahabalipuram,Foodie / Romantic Couple,Mid-range,Couple,2,12:00-23:00,Kanchipuram
Le Yogi Mahabalipuram,Foodie / Relaxation Lover,Mid-range,Couple / Family,2,08:00-22:00,Kanchipuram
Mamalla Bhavan,Foodie / Culture Seeker,Budget,Family,1,07:00-22:00,Kanchipuram
Sea Shore Garden Restaurant,Foodie / Nature Lover,Mid-range,Couple / Family,2,11:00-23:00,Kanchipuram
Covelong Point Surf School,Adventure Seeker / Nature Lover,Premium,Couple,3,07:00-17:00,Kanchipuram
Mahabalipuram Water Sports Center,Adventure Seeker / Family Planner,Mid-range,Family,2,09:00-18:00,Kanchipuram
Parasailing at Mahabalipuram,Adventure Seeker / Romantic Couple,Premium,Couple,2,08:00-17:00,Kanchipuram
Kanchipuram Town Park,Nature Lover / Family Planner,Budget,Family,1,06:00-20:00,Kanchipuram
Mahabalipuram Beach Park,Nature Lover / Relaxation Lover,Budget,Family,1,06:00-20:00,Kanchipuram
Lighthouse Mahabalipuram,Culture Seeker / Nature Lover,Budget,Couple / Family,1,"10:00-13:00, 15:00-17:30",Kanchipuram
Mahabalipuram Sunset Point,Nature Lover / Romantic Couple,Budget,Couple,1,16:00-19:00,Kanchipuram
Covelong Beach Sunset View,Nature Lover / Romantic Couple,Budget,Couple,1,16:00-19:00,Kanchipuram
Thiruvakkarai Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Kanchipuram
Deepa Prakasa Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Kanchipuram
Ashtabhuja Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-20:00,Kanchipuram
Pavalavannanathar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Kanchipuram
Kamakshi Cave Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,1,06:00-18:00,Kanchipuram
Trilokyanatha Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Kanchipuram
Iravataneswara Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Kanchipuram
Muktheeswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Kanchipuram
Thiruputkuzhi Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Kanchipuram
Atiranachanda Cave Temple,Culture Seeker / Adventure Seeker,Budget,Couple / Family,1,06:00-18:00,Kanchipuram
Trimurti Cave Temple,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,06:00-18:00,Kanchipuram
Ganesha Ratha,Culture Seeker / Budget Backpacker,Budget,Family,1,06:00-18:00,Kanchipuram
Mahabalipuram Rock Carving Workshop,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-18:00,Kanchipuram
Thirukkalukkunram Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,3,06:00-20:00,Kanchipuram
Vedagiri Murugan Temple,Spiritual Traveler / Nature Lover,Budget,Family,2,06:00-19:00,Kanchipuram
Palar River Viewpoint,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,06:00-18:00,Kanchipuram
Chengalpattu Fort,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Kanchipuram
Kolavai Lake,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Kanchipuram
Thiruporur Murugan Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Kanchipuram
Alamparai Fort,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,09:00-18:00,Kanchipuram
Kovalam Beach,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Kanchipuram
Madurantakam Lake,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Kanchipuram
Kalpakkam Beach,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Kanchipuram
Thiruvidanthai Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Kanchipuram
Jalakanteshwara Temple Vellore,Spiritual Traveler / Culture Seeker,Mid-range,Family,2,06:00-20:00,Kanchipuram
GRT Temple Bay Beach Resort,Relaxation Lover / Romantic Couple,Premium,Couple,3,06:00-22:00,Kanchipuram
Fisherman's Cove Beach,Nature Lover / Relaxation Lover,Mid-range,Couple / Family,2,06:00-18:00,Kanchipuram
Vedanthangal Lake Boating,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,09:00-17:00,Kanchipuram
Hotel Aryaas Kanchipuram,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Kanchipuram
Thalappakatti Restaurant Kanchipuram,Foodie / Culture Seeker,Mid-range,Family,1,11:00-23:00,Kanchipuram
Murugan Idli Shop Kanchipuram,Foodie / Budget Backpacker,Budget,Just Me / Family,1,06:30-22:00,Kanchipuram
Mahabalipuram Seafood Restaurants,Foodie / Nature Lover,Mid-range,Couple / Family,2,11:00-23:00,Kanchipuram
Gecko Mahabalipuram,Foodie / Romantic Couple,Mid-range,Couple,2,08:00-22:00,Kanchipuram
Wharf Mahabalipuram,Foodie / Relaxation Lover,Premium,Couple / Family,2,12:00-23:00,Kanchipuram
Kanchipuram Traditional Breakfast Stalls,Foodie / Budget Backpacker,Budget,Just Me / Family,1,06:00-10:00,Kanchipuram
Mahabalipuram Beach Shacks,Foodie / Nature Lover,Budget,Couple / Family,2,10:00-20:00,Kanchipuram
Kanchipuram Temple Prasadam Shops,Spiritual Traveler / Foodie,Budget,Family,1,06:00-20:00,Kanchipuram
Mahabalipuram Art Gallery,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-19:00,Kanchipuram
Stone Sculpture Museum,Culture Seeker / Family Planner,Budget,Family,2,09:00-18:00,Kanchipuram
Kanchipuram Heritage Walking Tour,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,3,07:00-17:00,Kanchipuram
Mahabalipuram Photography Tour,Culture Seeker / Nature Lover,Budget,Just Me / Couple,3,06:00-18:00,Kanchipuram
Kovalam Backwaters,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,09:00-18:00,Kanchipuram
Mahabalipuram Cycling Tour,Adventure Seeker / Culture Seeker,Mid-range,Couple / Family,3,07:00-17:00,Kanchipuram
Kanchipuram Silk Factory Visit,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-18:00,Kanchipuram
Bay of Bengal Drive Mahabalipuram,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-19:00,Kanchipuram
Mahabs Beach Cafe,Foodie / Relaxation Lover,Mid-range,Couple,2,09:00-22:00,Kanchipuram
Mahabalipuram Fish Market,Culture Seeker / Foodie,Budget,Just Me / Couple,2,05:00-11:00,Kanchipuram
Olcott Memorial School Mahabalipuram,Culture Seeker / Budget Backpacker,Budget,Couple / Family,1,10:00-17:00,Kanchipuram
Sadras Dutch Fort Ruins,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,09:00-17:00,Kanchipuram
ECR Beach Resorts Area,Relaxation Lover / Romantic Couple,Premium,Couple,4,06:00-22:00,Kanchipuram
Sri Lakshmi Narayani Golden Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,04:00-20:00,Vellore
Jalakandeswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Vellore
Ratnagiri Murugan Temple,Spiritual Traveler / Adventure Seeker,Budget,Couple / Family,2,06:00-20:00,Vellore
Virinjipuram Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Vellore
Margabandeeswarar Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Vellore
Sathuvachari Murugan Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Vellore
St. John's Church,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,09:00-17:00,Vellore
Big Mosque Vellore Fort,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,09:00-17:00,Vellore
Vellore Fort,Culture Seeker / Budget Backpacker,Mid-range,Couple / Family,3,09:00-17:00,Vellore
Archaeological Survey Museum Vellore,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,09:00-17:00,Vellore
Government Museum Vellore,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Vellore
Tipu Sultan's Mosque,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,09:00-17:00,Vellore
Yelagiri Hills,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,5,06:00-18:00,Vellore
Swamimalai Hills Yelagiri,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,06:00-18:00,Vellore
Jalagamparai Waterfalls,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-17:00,Vellore
Punganur Lake Yelagiri,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Vellore
Amirthi Zoological Park,Nature Lover / Family Planner,Mid-range,Family,4,09:00-17:30,Vellore
Amirthi Forest,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-18:00,Vellore
Palamathi Hills,Adventure Seeker / Nature Lover,Budget,Couple / Family,3,06:00-18:00,Vellore
Kavalur Observatory,Culture Seeker / Family Planner,Mid-range,Family,2,10:00-16:00,Vellore
Periyar Park,Nature Lover / Family Planner,Budget,Family,2,06:00-20:00,Vellore
Science Park Vellore,Family Planner / Culture Seeker,Budget,Family,2,10:00-18:00,Vellore
Botanical Garden Yelagiri,Nature Lover / Relaxation Lover,Budget,Family,2,09:00-17:00,Vellore
Rose Garden Yelagiri,Nature Lover / Romantic Couple,Budget,Couple,1,09:00-18:00,Vellore
Yelagiri Adventure Camp,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,4,08:00-17:00,Vellore
Paragliding at Yelagiri,Adventure Seeker / Romantic Couple,Premium,Couple,2,09:00-16:00,Vellore
Trekking at Yelagiri,Adventure Seeker / Nature Lover,Budget,Couple / Family,4,06:00-10:00,Vellore
Zip Line Yelagiri,Adventure Seeker / Family Planner,Mid-range,Family,2,09:00-17:00,Vellore
Boating at Punganur Lake,Nature Lover / Family Planner,Mid-range,Family,1,09:00-17:00,Vellore
Main Bazaar Vellore,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-21:00,Vellore
VIT Market Complex,Shopper / Urban Explorer,Budget,Just Me / Couple,2,10:00-21:00,Vellore
Gandhi Road Shopping,Shopper / Urban Explorer,Budget,Family,2,09:00-21:00,Vellore
Yelagiri Handicrafts Market,Shopper / Urban Explorer / Budget Backpacker,Budget,Couple / Family,2,09:00-19:00,Vellore
Darling Restaurant Vellore,Foodie / Budget Backpacker,Budget,Just Me / Family,1,11:00-23:00,Vellore
Saravana Bhavan Vellore,Foodie / Budget Backpacker,Budget,Family,1,07:00-22:00,Vellore
The Vellore Kitchen,Foodie / Culture Seeker,Mid-range,Family,1,12:00-23:00,Vellore
Alankar Virundhu,Foodie / Culture Seeker,Mid-range,Family,1,"11:30-15:00, 18:30-22:30",Vellore
Sai Sangeet Restaurant,Foodie / Budget Backpacker,Budget,Family,1,11:00-23:00,Vellore
Yelagiri Lake View Cafe,Foodie / Romantic Couple,Mid-range,Couple,2,08:00-20:00,Vellore
Hotel Aryaas Vellore,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Vellore
Peter England Bakery,Foodie / Budget Backpacker,Budget,Just Me / Family,1,08:00-21:00,Vellore
Yelagiri Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Vellore
Telescope Observatory Yelagiri,Family Planner / Nature Lover,Mid-range,Family,1,18:00-21:00,Vellore
Sunset Point Yelagiri,Nature Lover / Romantic Couple,Budget,Couple,1,16:00-19:00,Vellore
CMC Vellore Campus Tour,Culture Seeker / Family Planner,Budget,Family,2,09:00-17:00,Vellore
VIT University Campus,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,2,09:00-18:00,Vellore
Silk Farm Yelagiri,Culture Seeker / Family Planner,Budget,Family,2,09:00-17:00,Vellore
Nilavoor Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Vellore
Vellore Nature Park,Nature Lover / Family Planner,Budget,Family,2,06:00-19:00,Vellore
Fundera Park Vellore,Family Planner / Nature Lover,Mid-range,Family,2,10:00-19:00,Vellore
Mordhana Dam,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Vellore
Belagondapalli Fort,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,09:00-17:00,Vellore
Vainu Bappu Observatory,Culture Seeker / Family Planner,Mid-range,Family,3,10:00-17:00,Vellore
Tada Falls,Nature Lover / Adventure Seeker,Budget,Couple / Family,4,07:00-17:00,Vellore
Natrampalli Lake,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Vellore
Sri Margabandhu Amman Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Vellore
Thiruvalam Shiva Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Vellore
Thirumalaikodi Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-19:00,Vellore
Vallimalai Murugan Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,2,06:00-20:00,Vellore
Arulmigu Lakshmi Narasimha Swamy Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Vellore
Krishnagiri Dam,Nature Lover / Relaxation Lover,Budget,Family,3,06:00-18:00,Vellore
Thandikudi Murugan Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Vellore
Thirthamalai Temple,Spiritual Traveler / Adventure Seeker,Budget,Couple / Family,3,06:00-20:00,Vellore
Elagiri Adventure Sports Camp,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,5,08:00-18:00,Vellore
Nature Park Yelagiri,Nature Lover / Family Planner,Budget,Family,2,09:00-18:00,Vellore
Velavan Temple Swamimalai,Spiritual Traveler / Adventure Seeker,Budget,Family,2,06:00-19:00,Vellore
Javadu Hills,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,6,06:00-18:00,Vellore
Beemanmadavu Falls,Nature Lover / Adventure Seeker,Budget,Couple / Family,3,07:00-17:00,Vellore
Sholinghur Yoga Narasimha Temple,Spiritual Traveler / Adventure Seeker,Budget,Family,3,06:00-20:00,Vellore
Koundinya Wildlife Sanctuary,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,5,06:00-18:00,Vellore
Mamandur Fort,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Vellore
Chittor Palace Ruins,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Vellore
Walajapet Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-20:00,Vellore
Katpadi Junction Shopping Area,Shopper / Urban Explorer,Budget,Family,2,09:00-21:00,Vellore
Yelagiri Tribal Museum,Culture Seeker / Family Planner,Budget,Family,1,09:00-17:00,Vellore
Silk Weaving Center Vellore,Culture Seeker / Shopper,Budget,Couple / Family,2,09:00-18:00,Vellore
Arignar Anna Zoological Park Vandalur,Nature Lover / Family Planner,Mid-range,Family,4,09:00-17:30,Vellore
Hotel Junior Kuppanna,Foodie / Culture Seeker,Mid-range,Family,1,11:00-23:00,Vellore
Geetha Cafe Vellore,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Vellore
Sri Krishna Sweets Vellore,Foodie / Budget Backpacker,Budget,Family,1,08:00-22:00,Vellore
Vasantha Bhavan Vellore,Foodie / Budget Backpacker,Budget,Just Me / Family,1,07:00-22:00,Vellore
Golden Palms Restaurant,Foodie / Relaxation Lover,Mid-range,Couple / Family,2,11:00-23:00,Vellore
Yelagiri Mountain View Restaurant,Foodie / Nature Lover,Mid-range,Couple / Family,2,08:00-22:00,Vellore
Vainu Bappu Lake,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Vellore
Jalakandapuram Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-19:00,Vellore
Kailasagiri Park Yelagiri,Nature Lover / Family Planner,Budget,Family,2,09:00-18:00,Vellore
Yelagiri Orchidarium,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,09:00-17:00,Vellore
Rock Climbing at Yelagiri,Adventure Seeker / Nature Lover,Mid-range,Couple,3,08:00-16:00,Vellore
Rappelling at Yelagiri Hills,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,09:00-16:00,Vellore
Rifle Shooting Range Yelagiri,Adventure Seeker / Family Planner,Mid-range,Family,2,09:00-17:00,Vellore
ATV Rides Yelagiri,Adventure Seeker / Family Planner,Mid-range,Family,1,09:00-17:00,Vellore
Heritage Village Resort Vellore,Relaxation Lover / Romantic Couple,Premium,Couple,4,06:00-22:00,Vellore
Muthu Mandapam,Culture Seeker / Spiritual Traveler,Budget,Family,1,06:00-18:00,Vellore
Vellore Fort Light & Sound Show,Culture Seeker / Family Planner,Mid-range,Family,1,19:00-20:00,Vellore
Arcot Fort,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Vellore
Ranipet Industrial Heritage Tour,Culture Seeker / Budget Backpacker,Budget,Just Me / Couple,3,09:00-17:00,Vellore
Ponnai River Viewpoint,Nature Lover / Relaxation Lover,Budget,Couple / Family,1,06:00-18:00,Vellore
Vellore Central Mall,Shopper / Urban Explorer,Mid-range,Family,2,10:00-21:00,Vellore
Leather Factory Outlet Vellore,Shopper / Urban Explorer,Mid-range,Family,2,09:00-19:00,Vellore
Palamathi Viewpoint,Nature Lover / Romantic Couple,Budget,Couple,1,06:00-19:00,Vellore
Shore Temple Mahabalipuram,Spiritual Traveler / Culture Seeker,Mid-range,Couple / Family,2,06:00-18:00,Chengalpattu
Vedagiriswarar Temple Thirukalukundram,Spiritual Traveler / Adventure Seeker,Budget,Family,3,06:00-20:00,Chengalpattu
Kandhaswamy Temple Tirupporur,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Chengalpattu
Nithya Kalyana Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Couple / Family,2,06:00-20:00,Chengalpattu
Srinivasa Perumal Temple Semmanjeri,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Chengalpattu
Tiruvidanthai Lakshmi Narasimha Temple,Spiritual Traveler / Culture Seeker,Budget,Family,2,06:00-20:00,Chengalpattu
Vallam Hill Cave Temple,Spiritual Traveler / Adventure Seeker,Budget,Couple / Family,2,06:00-19:00,Chengalpattu
Sthalasayana Perumal Temple,Spiritual Traveler / Culture Seeker,Budget,Family,1,06:00-20:00,Chengalpattu
Pancha Rathas,Culture Seeker / Budget Backpacker,Mid-range,Couple / Family,2,06:00-18:00,Chengalpattu
Arjuna's Penance,Culture Seeker / Adventure Seeker,Mid-range,Couple / Family,2,06:00-18:00,Chengalpattu
Krishna's Butter Ball,Culture Seeker / Family Planner,Budget,Family,1,06:00-18:00,Chengalpattu
Tiger Cave Mahabalipuram,Adventure Seeker / Culture Seeker,Budget,Couple / Family,1,06:00-18:00,Chengalpattu
Varaha Cave Temple,Culture Seeker / Spiritual Traveler,Budget,Family,1,06:00-18:00,Chengalpattu
Mahishasuramardini Cave,Culture Seeker / Spiritual Traveler,Budget,Couple / Family,1,06:00-18:00,Chengalpattu
Alamparai Fort,Culture Seeker / Adventure Seeker,Budget,Couple / Family,2,06:00-18:00,Chengalpattu
Sadras Fort,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Chengalpattu
Mahabalipuram Beach,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,06:00-18:00,Chengalpattu
Kovalam Beach,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Chengalpattu
Mudaliarkuppam Beach,Nature Lover / Romantic Couple,Budget,Couple,2,06:00-18:00,Chengalpattu
Covelong Beach,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,3,06:00-18:00,Chengalpattu
Arignar Anna Zoological Park Vandalur,Nature Lover / Family Planner,Mid-range,Family,5,09:00-17:00,Chengalpattu
Madras Crocodile Bank,Nature Lover / Family Planner,Mid-range,Family,2,08:30-17:30,Chengalpattu
Vedanthangal Bird Sanctuary,Nature Lover / Adventure Seeker,Mid-range,Couple / Family,3,06:00-18:00,Chengalpattu
Karikili Bird Sanctuary,Nature Lover / Adventure Seeker,Budget,Couple / Family,2,06:00-18:00,Chengalpattu
Muttukadu Boat House,Adventure Seeker / Nature Lover,Mid-range,Couple / Family,2,09:00-18:00,Chengalpattu
Muttukadu Backwaters,Nature Lover / Relaxation Lover,Budget,Couple / Family,2,09:00-18:00,Chengalpattu
Mudaliarkuppam Boat House,Adventure Seeker / Family Planner,Mid-range,Family,2,09:00-18:00,Chengalpattu
Kovalam Lake,Nature Lover / Relaxation Lover,Budget,Family,2,06:00-18:00,Chengalpattu
DakshinaChitra Museum,Culture Seeker / Family Planner,Mid-range,Family,3,10:00-18:00,Chengalpattu
India Seashell Museum,Family Planner / Nature Lover,Mid-range,Family,2,09:00-18:00,Chengalpattu
Sculpture Museum Mahabalipuram,Culture Seeker / Budget Backpacker,Budget,Couple / Family,2,09:00-17:00,Chengalpattu
MGM Dizzee World,Adventure Seeker / Family Planner,Premium,Family,6,10:00-19:00,Chengalpattu
Mayajaal Multiplex,Family Planner / Shopper / Urban Explorer,Mid-range,Family,4,10:00-22:00,Chengalpattu
Mahabalipuram Handicrafts Market,Shopper / Urban Explorer / Budget Backpacker,Budget,Couple / Family,2,09:00-20:00,Chengalpattu
Stone Sculpture Shops Mahabalipuram,Shopper / Urban Explorer / Culture Seeker,Mid-range,Couple / Family,2,09:00-19:00,Chengalpattu
Chengalpattu Main Market,Shopper / Urban Explorer / Foodie,Budget,Family,2,09:00-21:00,Chengalpattu
